age,annual_income,credit_score,employment_years,loan_amount,dti_ratio,num_credit_lines,previous_default,loan_purpose,home_ownership,approved
30,83529,605,26,17722,0.51,3,0,education,mortgage,1
63,64797,686,24,43621,0.78,5,0,debt_consolidation,rent,1
54,108708,791,30,6968,0.58,6,0,business,own,1
46,85627,715,11,46224,0.75,8,0,business,rent,1
61,43652,682,10,49266,0.79,12,0,home_improvement,rent,0
23,60682,667,24,41452,0.37,6,0,education,mortgage,1
26,58815,706,28,29270,0.16,9,0,home_improvement,mortgage,1
25,20445,739,13,49311,0.2,10,1,business,rent,0
25,36490,728,21,42129,0.29,10,0,business,mortgage,1
43,45980,653,19,40273,0.43,14,0,business,own,0
29,20000,705,12,7387,0.14,10,0,medical,mortgage,1
55,61187,718,1,25394,0.28,10,0,debt_consolidation,rent,1
40,53773,599,26,12291,0.28,4,0,home_improvement,rent,1
62,20000,693,19,46574,0.05,2,0,home_improvement,mortgage,1
55,70105,507,6,31093,0.32,12,1,business,mortgage,0
38,77896,718,0,3610,0.14,9,0,medical,own,1
37,65675,732,29,36241,0.37,11,0,home_improvement,mortgage,1
44,51898,739,24,29337,0.2,3,0,other,mortgage,1
23,74786,648,2,36456,0.67,11,0,home_improvement,rent,0
52,77005,704,28,5804,0.11,7,0,medical,rent,1
55,67685,793,28,35058,0.7,4,0,business,rent,1
58,39384,793,19,11227,0.49,12,0,medical,mortgage,1
33,66915,677,11,32334,0.39,12,0,debt_consolidation,mortgage,0
45,89887,691,4,7511,0.46,1,0,home_improvement,own,1
29,45084,768,11,41965,0.33,8,0,debt_consolidation,mortgage,1
24,112448,559,28,42482,0.15,13,0,home_improvement,mortgage,0
34,46859,654,2,40440,0.62,12,0,debt_consolidation,rent,0
57,60810,786,19,20727,0.75,4,0,home_improvement,rent,1
54,43187,758,4,32139,0.76,11,0,other,own,0
31,65581,709,27,20794,0.55,6,0,business,own,1
61,20000,559,0,3981,0.36,7,0,other,mortgage,1
23,46348,676,15,13785,0.41,8,0,education,rent,1
48,32696,632,29,15666,0.54,10,1,medical,own,0
49,63383,706,8,36583,0.67,2,0,home_improvement,mortgage,1
29,84861,615,9,6096,0.33,9,0,medical,rent,1
23,76150,597,28,14950,0.74,10,0,home_improvement,own,1
45,20000,514,9,7673,0.29,13,0,education,rent,0
54,111051,777,12,2742,0.45,3,0,business,own,1
32,67381,648,15,39488,0.77,1,1,business,mortgage,0
62,40587,692,29,37277,0.75,2,0,medical,rent,0
29,63928,679,19,46041,0.57,8,0,other,mortgage,0
35,64404,594,28,4534,0.29,10,0,education,rent,1
60,43328,579,24,15685,0.21,6,0,medical,rent,1
45,64947,599,3,6136,0.11,11,0,business,own,1
25,44813,622,13,6585,0.58,1,0,debt_consolidation,mortgage,1
31,49890,709,16,28358,0.43,11,0,medical,rent,0
54,42843,616,27,9554,0.48,9,1,home_improvement,rent,0
44,24183,819,4,45241,0.4,7,0,business,mortgage,1
35,63645,762,12,2634,0.41,10,0,home_improvement,rent,1
58,74632,744,24,17908,0.48,11,0,education,rent,1
28,72872,670,2,22310,0.74,3,0,other,rent,1
25,80498,801,4,16117,0.07,13,0,other,mortgage,1
46,68108,662,15,2722,0.65,7,0,business,mortgage,1
38,46681,677,18,9611,0.34,6,0,business,rent,1
26,80991,693,27,4864,0.61,3,0,other,own,1
57,26062,736,18,2067,0.76,8,0,medical,rent,1
33,37483,730,16,26976,0.28,1,1,other,mortgage,0
48,35894,641,17,40206,0.12,5,0,other,rent,1
25,87001,637,17,8271,0.22,8,0,medical,rent,1
33,83569,731,24,45093,0.22,3,0,home_improvement,mortgage,1
37,72182,737,22,12828,0.61,11,0,medical,rent,1
60,86798,648,7,47900,0.1,13,0,debt_consolidation,rent,0
65,38017,553,17,32131,0.09,10,0,business,mortgage,0
52,68714,663,8,21386,0.57,11,0,other,mortgage,0
49,56870,729,28,47210,0.47,12,0,education,rent,0
23,81172,824,18,2834,0.36,6,0,business,own,1
60,57119,584,9,48894,0.48,10,0,other,own,0
54,50376,645,28,3353,0.6,11,0,home_improvement,own,1
60,73522,648,1,14878,0.13,2,0,other,mortgage,1
47,81904,788,27,12132,0.46,9,0,medical,mortgage,1
33,43291,677,16,9203,0.67,2,0,business,mortgage,1
65,58473,607,24,11322,0.32,5,0,medical,rent,1
53,33538,724,23,12295,0.62,3,0,other,own,1
26,20000,647,12,36925,0.68,10,0,home_improvement,own,0
44,65011,582,30,23247,0.67,12,0,medical,rent,0
39,75222,608,27,43394,0.54,9,1,education,rent,0
36,66551,818,10,18340,0.59,9,0,other,rent,1
60,20000,710,15,21242,0.64,7,1,home_improvement,rent,0
48,51228,688,19,23522,0.6,10,0,business,rent,1
53,20000,660,6,45594,0.39,5,0,business,rent,0
61,94242,703,27,13095,0.17,9,0,education,rent,1
33,32848,702,29,47335,0.28,7,0,debt_consolidation,own,1
63,91385,703,2,41652,0.21,2,0,medical,own,1
65,83646,689,15,24425,0.32,10,0,other,rent,1
45,37485,749,18,35723,0.42,1,0,business,mortgage,1
62,31680,681,19,11204,0.77,10,0,other,own,1
56,68759,601,15,5991,0.77,10,0,education,mortgage,1
47,38891,631,1,32626,0.63,14,0,medical,mortgage,0
58,62562,521,13,37833,0.79,4,0,home_improvement,rent,0
27,47929,842,25,17067,0.8,10,0,other,own,1
25,20000,749,19,14763,0.71,8,1,education,own,0
63,20000,613,9,45863,0.11,6,0,home_improvement,rent,1
65,65667,657,18,18408,0.37,14,0,home_improvement,rent,1
51,45961,629,23,26176,0.45,2,0,home_improvement,mortgage,1
43,46172,803,10,36097,0.14,5,0,medical,rent,1
62,77396,566,17,49641,0.66,9,0,debt_consolidation,mortgage,0
30,89336,689,10,36794,0.16,6,0,other,mortgage,1
52,53186,671,8,25231,0.34,6,0,home_improvement,own,1
63,51485,746,18,2011,0.1,7,0,business,rent,1
50,72503,671,19,24427,0.44,13,0,medical,own,1
59,26076,539,28,39392,0.5,11,0,medical,rent,0
51,65578,659,9,16229,0.6,5,0,home_improvement,rent,1
38,73797,602,29,14244,0.3,3,0,business,mortgage,1
56,77005,686,30,17602,0.49,3,1,education,rent,1
22,20000,794,25,45548,0.6,5,0,medical,own,1
34,40966,540,30,25462,0.62,4,1,home_improvement,mortgage,0
33,38043,615,30,26302,0.28,5,0,other,rent,1
49,62497,635,2,24536,0.1,14,0,home_improvement,own,0
32,72018,649,2,23210,0.08,9,0,other,own,1
59,97417,739,23,6585,0.63,5,0,other,own,1
22,47625,666,7,47873,0.34,4,0,debt_consolidation,mortgage,0
52,47560,713,28,18195,0.15,13,0,debt_consolidation,mortgage,1
33,88741,629,28,15837,0.19,4,0,education,own,1
47,67414,698,5,48161,0.62,1,0,education,own,0
61,91691,742,19,6456,0.5,10,0,other,own,1
37,67218,621,0,38289,0.43,4,1,education,mortgage,0
60,31072,742,19,10775,0.52,12,0,education,mortgage,1
51,26671,684,23,15099,0.15,14,1,home_improvement,rent,0
54,21212,763,5,37805,0.29,4,0,home_improvement,rent,1
44,76551,663,1,42842,0.33,9,0,home_improvement,mortgage,0
65,89714,710,18,47754,0.29,11,0,business,rent,1
55,106234,676,27,17815,0.7,4,0,other,mortgage,1
26,81077,672,6,13226,0.49,7,0,education,mortgage,1
39,89070,700,10,31072,0.6,1,0,business,rent,1
50,45499,722,10,10139,0.23,14,0,medical,mortgage,1
27,31089,580,3,31060,0.25,7,0,other,rent,0
30,81251,794,19,45867,0.22,14,0,medical,mortgage,1
61,70442,531,30,10859,0.57,2,0,home_improvement,rent,1
52,62686,625,15,44942,0.31,12,0,medical,own,0
54,69684,672,30,3539,0.35,11,0,home_improvement,own,1
48,68079,712,4,44073,0.58,8,1,other,mortgage,0
35,92095,806,23,14199,0.78,1,0,other,rent,1
50,92374,531,29,34158,0.17,10,0,education,own,1
57,73605,639,29,1082,0.1,3,0,business,rent,1
49,81145,509,6,42736,0.2,8,0,home_improvement,rent,0
42,72851,682,24,13281,0.6,10,0,debt_consolidation,mortgage,1
24,48470,701,15,16120,0.2,8,0,debt_consolidation,rent,1
40,78914,807,14,10946,0.49,11,0,education,mortgage,1
52,25137,689,4,11891,0.49,13,0,business,mortgage,0
56,86347,763,0,20640,0.27,5,1,home_improvement,mortgage,1
24,30136,726,19,27111,0.1,5,0,education,mortgage,1
47,67145,645,21,39775,0.35,8,0,business,rent,1
37,38871,567,21,34290,0.19,10,0,debt_consolidation,own,0
32,73834,702,8,31604,0.19,5,0,home_improvement,mortgage,1
42,59151,560,25,35462,0.44,9,1,business,mortgage,0
37,20131,783,28,19636,0.55,1,0,medical,own,1
30,70517,667,20,5837,0.11,5,0,home_improvement,mortgage,1
21,45551,775,4,12801,0.48,3,1,medical,mortgage,0
42,82028,641,21,24710,0.23,3,0,other,mortgage,1
46,60033,701,26,42237,0.55,2,0,other,mortgage,1
38,69885,696,5,32621,0.66,3,0,other,mortgage,0
34,36060,676,2,41916,0.66,7,0,education,mortgage,0
49,45266,645,5,14065,0.33,8,0,business,rent,1
32,48534,711,7,46474,0.48,12,1,other,mortgage,0
56,81417,605,27,29230,0.65,8,0,business,rent,1
55,101934,583,5,37388,0.1,11,1,business,own,0
32,39870,779,15,11631,0.5,8,0,business,mortgage,1
27,86921,738,27,30828,0.68,1,0,home_improvement,mortgage,1
49,20000,685,15,10131,0.33,14,0,medical,mortgage,0
31,30145,813,26,15307,0.39,11,0,medical,own,1
53,36030,658,20,4709,0.57,7,0,education,rent,1
26,26187,785,2,49754,0.1,2,0,other,rent,1
35,20410,694,16,47683,0.34,11,0,education,own,0
52,70324,598,20,21721,0.27,10,0,business,mortgage,1
31,54648,827,5,33194,0.06,4,1,debt_consolidation,rent,1
43,69485,759,29,6094,0.2,5,0,debt_consolidation,own,1
46,77261,670,5,10415,0.35,12,0,business,rent,1
54,66640,738,29,49846,0.2,1,0,other,mortgage,1
54,76444,647,21,49244,0.5,14,0,medical,rent,0
49,58261,746,18,14530,0.39,4,1,education,mortgage,1
24,30325,488,30,8472,0.08,4,0,home_improvement,rent,1
37,86445,598,19,37131,0.26,9,0,debt_consolidation,rent,1
55,45272,758,14,20407,0.06,9,0,education,mortgage,1
33,36610,660,18,19201,0.32,13,0,debt_consolidation,own,0
61,55552,696,1,28948,0.24,13,0,medical,own,0
59,37179,572,7,47908,0.57,11,0,medical,mortgage,0
35,49564,827,6,24115,0.28,10,0,business,mortgage,1
49,68601,775,26,28961,0.33,1,0,business,mortgage,1
49,68708,663,7,48083,0.59,8,0,debt_consolidation,mortgage,0
31,37554,647,12,48182,0.41,4,0,debt_consolidation,own,0
52,47807,762,21,3017,0.47,4,0,education,rent,1
22,86858,838,26,5223,0.68,5,0,business,rent,1
34,72410,756,14,35952,0.21,2,0,medical,mortgage,1
40,111876,850,11,24075,0.79,1,0,other,mortgage,1
42,89503,606,14,7531,0.73,5,0,education,rent,1
31,88607,614,13,5666,0.26,7,0,education,rent,1
47,25303,584,6,24781,0.72,10,0,home_improvement,rent,0
23,79096,715,16,45023,0.62,9,0,other,mortgage,0
37,58672,694,25,36236,0.75,12,0,medical,rent,0
64,46225,667,4,41059,0.57,12,0,education,mortgage,0
48,64200,744,19,41023,0.56,13,0,other,mortgage,0
49,83630,778,9,37688,0.05,2,0,home_improvement,mortgage,1
41,72520,557,18,5236,0.41,12,0,other,rent,0
36,38038,632,17,2939,0.2,8,0,business,mortgage,1
57,78561,745,29,37624,0.29,7,0,medical,mortgage,1
40,44060,642,29,33818,0.78,2,0,business,rent,1
26,65417,616,24,16926,0.11,5,0,home_improvement,own,1
39,52416,761,23,28552,0.59,7,0,medical,mortgage,1
25,54528,576,9,31100,0.18,3,0,debt_consolidation,mortgage,0
23,79156,655,30,2360,0.06,2,1,debt_consolidation,rent,1
21,33995,706,1,40573,0.43,6,0,debt_consolidation,rent,0
58,108629,634,5,45696,0.17,10,0,other,own,1
35,20000,742,2,12994,0.77,13,0,education,mortgage,0
54,45058,634,18,25941,0.2,6,1,other,mortgage,0
55,69255,792,4,28531,0.19,11,1,other,rent,0
45,74607,669,6,36813,0.07,4,1,other,rent,0
44,57488,733,6,12093,0.3,1,1,other,mortgage,1
32,58565,739,26,34025,0.07,5,0,debt_consolidation,mortgage,1
38,70263,629,9,12651,0.42,1,0,education,mortgage,1
35,54223,515,0,33812,0.43,11,0,education,mortgage,0
64,94829,708,10,25844,0.09,14,0,home_improvement,rent,1
36,80983,685,22,18718,0.23,11,0,debt_consolidation,mortgage,1
47,81820,724,6,49122,0.67,8,0,medical,rent,1
28,35846,661,5,14589,0.4,2,0,other,mortgage,1
45,58015,645,5,40768,0.38,9,0,education,mortgage,0
37,52488,840,12,21022,0.57,9,0,home_improvement,mortgage,1
49,34859,562,15,48248,0.59,3,0,education,mortgage,0
28,69004,738,12,39853,0.62,6,1,medical,rent,0
35,46558,634,1,1234,0.67,9,0,medical,rent,1
47,76385,653,18,7834,0.22,7,0,debt_consolidation,own,1
27,33245,654,18,16055,0.1,4,0,education,mortgage,1
23,102976,615,28,4207,0.34,3,1,medical,mortgage,1
49,37591,725,18,3400,0.69,2,0,business,mortgage,1
64,65482,791,17,10609,0.11,10,0,medical,mortgage,1
44,79796,717,24,22473,0.48,10,0,medical,rent,1
23,45733,688,5,46330,0.58,1,0,education,rent,0
40,81311,601,1,24935,0.41,11,0,other,rent,0
35,29270,721,18,24874,0.24,10,0,medical,mortgage,0
45,96302,850,25,41508,0.29,11,0,home_improvement,mortgage,1
50,60353,649,5,26015,0.1,1,0,other,rent,1
34,45089,649,19,15184,0.27,12,0,medical,mortgage,1
27,52520,635,22,47806,0.08,4,1,business,rent,0
37,80222,640,21,30543,0.59,4,0,medical,rent,1
64,45388,460,14,1650,0.72,9,0,debt_consolidation,own,0
40,41266,712,5,33389,0.53,10,0,education,own,0
56,54461,612,27,28328,0.54,1,0,business,mortgage,1
29,30575,551,2,20416,0.4,11,0,home_improvement,own,0
58,105513,740,10,14119,0.17,4,0,medical,rent,1
42,45840,593,7,8644,0.06,3,1,medical,mortgage,1
22,80790,652,24,9653,0.31,9,0,home_improvement,mortgage,1
44,65236,797,21,15416,0.61,13,1,medical,mortgage,0
28,35386,567,17,25897,0.77,5,0,debt_consolidation,rent,0
31,59851,557,16,2874,0.37,9,1,other,rent,0
33,79600,701,18,11429,0.32,10,0,other,rent,1
37,55293,771,18,13213,0.38,6,0,business,rent,1
28,89827,554,23,49987,0.37,11,0,medical,mortgage,0
41,85537,712,20,18640,0.52,9,0,home_improvement,rent,1
38,82972,726,16,37008,0.6,1,0,home_improvement,own,1
50,48508,515,26,16802,0.64,13,0,business,mortgage,0
38,33003,743,3,17122,0.54,4,0,debt_consolidation,mortgage,1
51,44660,750,6,22653,0.38,4,0,business,rent,1
58,64906,655,4,44671,0.76,14,0,medical,own,0
52,73644,780,25,25101,0.58,10,1,other,rent,1
31,20000,770,30,2409,0.37,10,0,debt_consolidation,rent,1
65,59797,688,28,44388,0.38,6,0,debt_consolidation,rent,1
45,63952,643,15,35600,0.66,10,0,home_improvement,own,0
53,53061,602,5,19408,0.38,13,1,debt_consolidation,rent,0
58,92281,676,13,6736,0.44,1,0,medical,own,1
61,70544,725,25,5993,0.27,10,0,medical,rent,1
28,92754,654,19,44871,0.68,5,0,medical,mortgage,1
31,54600,504,1,48165,0.44,3,0,other,own,0
42,83436,781,24,32247,0.46,1,0,education,mortgage,1
44,100876,695,30,29821,0.71,6,0,debt_consolidation,rent,1
61,92792,649,17,4213,0.74,3,0,debt_consolidation,mortgage,1
37,32696,748,17,44123,0.67,4,0,medical,own,0
32,53658,801,12,30495,0.1,12,0,home_improvement,rent,1
52,51370,455,27,7208,0.38,9,0,other,mortgage,1
35,72231,714,17,10644,0.31,2,1,debt_consolidation,mortgage,1
36,77158,565,16,7453,0.21,1,0,education,mortgage,1
42,39027,719,12,12093,0.73,10,0,debt_consolidation,mortgage,1
48,61695,690,27,47509,0.72,6,1,business,rent,0
40,20000,730,11,12263,0.4,12,0,education,rent,0
53,96048,640,2,1305,0.15,1,0,home_improvement,own,1
30,47190,530,21,35152,0.06,1,0,education,rent,1
60,61396,643,6,33021,0.38,14,0,education,mortgage,0
52,52258,712,0,18958,0.08,7,1,debt_consolidation,own,0
53,88650,761,29,1872,0.51,2,0,education,mortgage,1
22,20000,586,4,42128,0.51,4,0,medical,own,0
53,59584,762,20,22962,0.72,4,0,other,own,1
53,57354,628,0,43563,0.19,2,0,education,rent,0
61,48659,708,3,18414,0.33,6,1,debt_consolidation,rent,0
33,103155,639,25,10926,0.69,10,0,medical,mortgage,1
50,37816,694,0,49259,0.41,14,0,home_improvement,mortgage,0
53,79294,751,12,40673,0.09,2,0,business,own,1
33,68906,581,13,38210,0.13,12,0,education,mortgage,0
46,91537,625,14,16290,0.66,8,0,medical,mortgage,1
42,43320,694,16,4667,0.61,4,0,medical,mortgage,1
59,41675,850,11,18660,0.71,1,0,home_improvement,rent,1
22,87401,610,30,7553,0.14,7,0,home_improvement,own,1
58,70633,843,6,17926,0.62,6,0,business,own,1
59,21376,840,22,5808,0.54,12,0,business,own,1
46,46517,672,18,29612,0.22,14,0,debt_consolidation,rent,0
35,69659,656,22,41499,0.78,6,0,business,own,0
54,80944,624,2,29015,0.48,11,0,business,mortgage,0
62,43019,674,17,34351,0.73,3,1,medical,rent,0
64,20000,567,25,10138,0.69,10,0,education,mortgage,0
60,73080,673,30,41463,0.3,7,0,education,mortgage,1
31,29491,799,3,37241,0.45,6,0,other,mortgage,1
23,20000,631,29,2198,0.37,10,0,business,own,1
26,20000,660,25,28447,0.58,10,0,other,rent,0
29,80349,543,2,37763,0.49,9,0,other,own,0
26,63215,709,11,13113,0.64,3,0,debt_consolidation,rent,1
29,54358,701,22,29749,0.06,3,0,debt_consolidation,mortgage,1
59,94725,685,27,38303,0.57,4,1,education,rent,0
51,75933,662,11,39639,0.29,3,0,home_improvement,rent,1
52,100407,656,16,20687,0.22,4,0,medical,rent,1
61,25181,720,5,3447,0.65,6,0,business,rent,1
32,59136,677,14,10408,0.12,1,0,medical,mortgage,1
28,20000,705,29,40612,0.22,2,0,business,mortgage,1
28,54265,697,1,18674,0.2,10,0,business,own,1
48,53784,769,7,13413,0.36,6,0,other,rent,1
40,75665,734,13,48937,0.29,12,0,education,mortgage,1
27,61139,695,4,8549,0.59,13,0,medical,mortgage,1
31,75585,801,2,24071,0.57,6,0,medical,mortgage,1
40,77586,713,9,9693,0.29,12,0,home_improvement,own,1
36,113873,784,6,44831,0.38,14,0,home_improvement,rent,0
24,52117,728,29,17770,0.21,1,0,medical,rent,1
26,36474,532,10,42371,0.55,6,0,home_improvement,mortgage,0
42,66152,784,30,3006,0.35,14,0,home_improvement,mortgage,1
46,39942,690,14,6213,0.15,11,0,business,own,1
23,97049,675,1,37636,0.15,12,0,education,rent,1
61,52919,702,4,10530,0.29,9,0,business,mortgage,1
62,45860,652,10,48128,0.61,8,1,other,mortgage,0
34,48217,698,7,7637,0.07,10,0,home_improvement,mortgage,1
31,77960,632,12,5964,0.24,5,0,business,mortgage,1
38,56056,781,10,35070,0.17,13,0,business,rent,0
32,43958,670,16,8749,0.77,4,0,debt_consolidation,rent,1
43,101633,649,14,1846,0.58,6,0,business,mortgage,1
32,38595,606,0,14390,0.22,11,0,business,mortgage,0
33,60889,701,18,14735,0.21,14,0,education,rent,1
45,76307,694,15,24905,0.69,12,0,medical,rent,1
65,20000,711,18,15876,0.19,5,0,debt_consolidation,mortgage,1
39,72006,597,12,14967,0.8,13,0,debt_consolidation,rent,0
56,33622,551,22,19262,0.26,6,0,debt_consolidation,own,1
65,80569,730,21,37873,0.11,14,0,other,mortgage,1
28,35933,798,22,21014,0.57,14,0,debt_consolidation,mortgage,0
49,77319,597,3,25054,0.51,10,0,education,mortgage,0
52,87645,807,10,30955,0.8,11,0,medical,rent,1
64,81535,702,17,24051,0.65,3,0,other,own,1
38,66282,679,17,29385,0.37,7,1,education,rent,0
26,54217,648,9,36587,0.56,8,0,debt_consolidation,mortgage,0
38,45589,569,16,28483,0.66,5,0,medical,mortgage,0
39,96775,759,29,28653,0.44,5,0,education,rent,1
42,42512,617,12,41845,0.25,12,0,medical,rent,0
57,34073,617,29,45790,0.21,4,0,other,rent,1
52,76634,759,24,43018,0.27,10,0,education,own,1
61,40096,529,13,31894,0.69,5,1,medical,rent,0
23,36248,558,29,30842,0.34,12,0,education,mortgage,0
48,23909,678,6,20648,0.26,10,0,debt_consolidation,mortgage,0
30,47927,703,9,32756,0.65,11,0,debt_consolidation,mortgage,0
55,57932,718,2,23407,0.07,8,0,debt_consolidation,mortgage,1
49,66077,655,1,45561,0.5,5,0,other,rent,0
35,83782,850,29,18058,0.71,9,0,education,mortgage,1
53,73172,661,18,11070,0.36,13,0,medical,rent,1
27,55228,661,6,40025,0.25,12,0,medical,rent,0
32,55045,616,4,34779,0.42,13,0,home_improvement,own,0
50,72753,689,27,17616,0.59,1,0,business,own,1
41,91814,729,2,31373,0.44,7,1,debt_consolidation,rent,0
51,63157,776,24,35941,0.06,5,0,debt_consolidation,own,1
44,48271,560,1,37152,0.11,4,1,debt_consolidation,rent,0
40,35178,660,22,1797,0.59,3,0,home_improvement,mortgage,1
57,23869,715,30,40889,0.35,12,0,home_improvement,own,0
24,76656,726,25,14594,0.64,10,1,home_improvement,own,0
48,74449,680,21,48754,0.54,7,1,debt_consolidation,mortgage,0
64,74434,723,5,8690,0.49,12,1,medical,mortgage,0
40,56783,615,13,13669,0.73,2,0,debt_consolidation,own,1
44,95173,804,6,19973,0.07,5,0,home_improvement,own,1
52,47897,759,21,22085,0.17,2,0,home_improvement,mortgage,1
61,83881,572,1,29787,0.52,7,0,business,rent,0
56,59031,593,10,26084,0.1,6,0,education,rent,1
54,44791,596,20,25051,0.53,13,0,business,rent,0
56,74813,734,2,12554,0.79,10,0,business,mortgage,1
22,70240,577,8,38639,0.71,7,0,debt_consolidation,rent,0
35,68924,653,7,14354,0.49,12,0,education,rent,1
54,62031,716,25,6289,0.72,9,0,education,rent,1
56,59052,674,10,25744,0.14,13,0,debt_consolidation,mortgage,0
26,119709,700,17,18945,0.39,2,0,medical,mortgage,1
59,89606,594,30,25243,0.37,9,0,other,mortgage,1
62,78070,727,0,49599,0.3,7,0,debt_consolidation,rent,1
32,62794,630,14,40054,0.05,2,1,medical,mortgage,0
23,85178,654,3,25227,0.72,10,1,medical,own,0
65,72949,699,3,28748,0.63,2,0,education,own,0
38,60655,688,27,17958,0.54,4,0,debt_consolidation,mortgage,1
60,52410,681,9,47684,0.15,2,0,debt_consolidation,mortgage,1
41,57977,619,10,10934,0.33,1,0,education,mortgage,1
35,20000,656,17,46530,0.74,6,0,business,mortgage,0
53,65265,680,22,11550,0.51,10,0,debt_consolidation,own,1
55,47788,569,28,5024,0.5,14,0,other,rent,0
46,99816,642,14,32772,0.73,11,0,other,rent,0
28,60483,711,2,9722,0.47,5,0,home_improvement,own,1
56,30275,577,6,3120,0.5,12,0,home_improvement,mortgage,0
50,58752,772,6,31089,0.31,3,1,debt_consolidation,own,0
43,33846,781,16,22348,0.33,11,0,medical,mortgage,1
62,71835,580,21,6877,0.56,1,0,other,own,1
64,67273,788,19,44488,0.29,9,0,other,rent,1
34,83945,668,26,19904,0.47,8,0,education,rent,1
34,40227,713,23,21792,0.26,6,1,other,mortgage,1
22,60850,640,15,27037,0.17,6,0,medical,mortgage,1
57,25874,753,15,18335,0.39,12,1,home_improvement,mortgage,0
25,77537,712,7,15659,0.21,4,1,home_improvement,mortgage,1
58,72971,614,2,30684,0.72,13,0,education,mortgage,0
65,72395,586,19,1964,0.28,2,0,home_improvement,mortgage,1
61,60040,563,14,35902,0.5,12,0,business,rent,0
34,70369,695,0,36012,0.25,4,1,home_improvement,own,0
59,100108,725,9,36571,0.24,14,1,other,rent,0
45,52872,732,1,4911,0.31,2,0,medical,mortgage,1
40,63466,670,6,12216,0.74,13,0,medical,mortgage,0
22,32846,587,30,2408,0.34,7,0,business,mortgage,1
59,38293,625,13,22621,0.67,9,0,medical,own,0
26,62445,772,15,21977,0.2,13,0,medical,own,1
37,87598,641,26,14195,0.09,2,0,medical,own,1
45,53592,691,27,44938,0.64,9,0,debt_consolidation,rent,0
48,54102,593,14,41431,0.46,9,0,business,own,0
22,49827,706,6,43577,0.43,8,0,business,rent,1
55,46631,643,12,8113,0.25,1,0,home_improvement,mortgage,1
